 1  816008  703095  701102  790003  484.00   45
 1  816010  703161  701010  770001  384.00   21
 1  816010  703161  701010  780002  395.00   34
 1  816010  703161  701010  790003  568.00   45
 1  816010  703161  701010  800003  520.00   57
 1  816010  703161  701010  810003  585.00   69
 1  816010  703161  701010  820003  550.00   81
 1  816016  703006  712522  770001  432.00   21
 1  816016  703006  712522  790003  572.00   45
 1  816020  703077  701153  770001  370.00   21
 1  816020  703077  701153  780002  392.00   33
 1  816020  703077  701153  790003  448.00   45
 1  816020  703077  701153  800003  482.00   57
 1  816020  703077  701153  810003  517.00   69
 1  816020  703077  701153  820003  493.00   81
 1  816028  703012  712516  770001  390.00   21
 1  816028  703012  712516  790003  462.00   45
 1  816028  703012  712516  800003  520.00   57
 1  816028  703012  712516  810003  538.00   69
 1  816028  703012  712516  820003  530.00   81
 1  816030  703246  701081  770001  434.00   21
 1  816030  703246  701081  780002  440.00   33
 1  816030  703246  701081  790003  510.00   45
 1  816030  703246  701081  800003  465.00   57
 1  816030  703246  701081  810003  588.00   69
 1  816030  703246  701081  820003  565.00   81
 1  816032  703011  701101  770001  376.00   21
 1  816032  703011  701101  790003  486.00   45
 1  816032  703011  701101  800003  496.00   57
 1  816032  703011  701101  810003  630.00   69
 1  816032  703011  701101  820003  595.00   81
 1  816034  703161  701077  770001  408.00   21
 1  816034  703161  701077  780002  495.00   33
 1  816034  703161  701077  790003  542.00   45
 1  816034  703161  701077  800003  511.00   57
 1  816034  703161  701077  810003  683.00   69
 1  816034  703161  701077  820003  590.00   81
 1  816038  703012  701139  770001  424.00   21
 1  816038  703012  701139  790003  576.00   45
 1  816040  703161  701014  770001  436.00   21
 1  816040  703161  701014  780002  450.00   33
 1  816040  703161  701014  790003  648.00   45
 1  816040  703161  701014  800003  600.00   57
 1  816040  703161  701014  810003  625.00   69
 1  816040  703161  701014  820003  635.00   81
 1  816042  703001  701055  770001  410.00   21
 1  816042  703001  701055  790003  486.00   45
 1  816042  703001  701055  800003  554.00   57
 1  816042  703001  701055  810003  645.00   69
 1  816042  703001  701055  820003  748.00   81
 1  816044  703084  712608  770001  500.00   21
 1  816044  703084  712608  780002  515.00   33
 1  816044  703084  712608  790003  702.00   45
 1  816050  703246  701110  770001  452.00   21
 1  816050  703246  701110  790003  540.00   45
 1  816050  703246  701110  800003  665.00   57
 1  816050  703246  701110  810003  675.00   69
 1  816050  703246  701110  820003  641.00   81
 1  816058  703006  702246  770001  348.00   21
 1  816058  703006  702246  780002  445.00   33
 1  816058  703006  702246  790003  620.00   45
 1  816058  703006  702246  800003  610.00   57
 1  816058  703006  702246  810003  639.00   69
 1  816058  703006  702246  820003  636.00   81
 1  816060  703148  701119  770001  404.00   21
 1  816060  703148  701119  790003  624.00   45
 1  816060  703148  701119  800003  572.00   57
 1  816060  703148  701119  810003  586.00   69
 1  816060  703148  701119  820003  610.00   81
 1  816062  703001  701168  770001  416.00   21
 1  816062  703001  701168  790003  486.00   45
 1  816062  703001  701168  800003  514.00   57
 1  816062  703001  701168  810003  568.00   69
 1  816066  703153  701166  770001  324.00   20
 1  816066  703153  701166  780002  335.00   33
 1  816066  703153  701166  790003  474.00   45
 1  816066  703153  701166  800003  454.00   57
 1  816066  703153  701166  810003  518.00   69
 1  816066  703153  701166  820003  531.00   81
 1  816068  703153  701160  770001  414.00   20
 1  816068  703153  701160  790003  458.00   45
 1  816070  703006  701063  770001  408.00   20
 1  816070  703006  701063  780002  410.00   33
 1  816070  703006  701063  790003  568.00   45
 1  816070  703006  701063  800003  547.00   57
 1  816070  703006  701063  810003  566.00   69
 1  816070  703006  701063  820003  584.00   81
 1  816072  703084  712433  770001  418.00   20
 1  816072  703084  712433  790003  582.00   45
 1  816072  703084  712433  800003  580.00   57
 1  816072  703084  712433  810003  610.00   69
 1  816072  703084  712433  820003  610.00   81
 1  816080  703161  712660  770001  372.00   20
 1  816080  703161  712660  780002  395.00   33
 1  816080  703161  712660  790003  558.00   44
 1  816086  703153  712414  770001  416.00   20
 1  816086  703153  712414  790003  600.00   44
 1  816092  703001  712510  770001  352.00   20
 1  816092  703001  712510  780002  370.00   33
 1  816092  703001  712510  790003  534.00   44
 1  816092  703001  712510  800003  492.00   56
 1  816092  703001  712510  810003  565.00   68
 1  816092  703001  712510  820003  565.00   81
 1  816094  703095  702207  770001  376.00   20
 1  816094  703095  702207  790003  516.00   44
 1  816094  703095  702207  800003  520.00   56
 1  816094  703095  702207  810003  565.00   68
 1  816094  703095  702207  820003  530.00   80
 1  816098  703095  712416  770001  422.00   20
 1  816098  703095  712416  780002  505.00   33
 1  816098  703095  712416  790003  556.00   44
 1  816114  703012  701103  770001  432.00   20
 1  816114  703012  701103  790003  584.00   44
 1  816114  703012  701103  800003  552.00   56
 1  816114  703012  701103  810003  564.00   68
 1  816114  703012  701103  820003  597.00   80
 1  816116  703153  702259  770001  336.00   20
 1  816116  703153  702259  780002  395.00   33
 1  816116  703153  702259  790003  550.00   44
 1  816120  703161  712508  770001  378.00   20
 1  816120  703161  712508  790003  550.00   44
 1  816120  703161  712508  800003  520.00   56
