 1    817508    106084    712638    809913    817508    510.0  45  45
 1    817508    106084    712638    819913    817508    596.0  57  57
 1    817508    106084    712638    829913    817508    600.0  69  69
 1    817508    106084    712638    839913    817508    628.0  81  81
 1    817510    106084    702326    781281    817510    420.0  22  22
 1    817512    106168    713812    781251    817512    414.0  22  22
 1    817516    106011    701036    789911    817516    395.0  22  22
 1    817516    106011    701036    799912    817516    450.0  33  33
 1    817516    106011    701036    809913    817516    538.0  45  45
 1    817516    106011    701036    819913    817516    579.0  57  57
 1    817516    106011    701036    829913    817516    565.0  69  69
 1    817516    106011    701036    839913    817516    665.0  81  81
 1    817518    106087    702220    781281    817518    445.0  22  22
 1    817518    106087    702220    791282    817518    486.0  33  33
 1    817518    106087    702220    801283    817518    546.0  45  45
 1    817518    106087    702220    811283    817518    620.0  57  57
 1    817518    106087    702220    821283    817518    590.0  69  69
 1    817518    106087    702220    831283    817518    645.0  81  81
 1    817524    815131    815188    781281    817524    367.0  22  22
 1    817524    815131    815188    791282    817524    544.0  33  33
 1    817524    815131    815188    801283    817524    665.0  45  45
 1    817524    815131    815188    811283    817524    630.0  57  57
 1    817526    106095    712449    781251    817526    414.0  22  22
 1    817526    106095    712449    791252    817526    496.0  33  33
 1    817530    106168    713900    789911    817530    395.0  22  22
 1    817530    106168    713900    799912    817530    390.0  33  33
 1    817538    106148    702345    781281    817538    318.0  22  22
 1    817538    106148    702345    791282    817538    342.0  33  33
 1    817544    814021    815128    781251    817544    396.0  22  22
 1    817544    814021    815128    791252    817544    564.0  33  33
 1    817544    814021    815128    801253    817544    490.0  45  45
 1    817544    814021    815128    811253    817544    496.0  57  57
 1    817550    106012    701174    781251    817550    450.0  21  21
 1    817550    106012    701174    791252    817550    460.0  33  33
 1    817550    106012    701174    801253    817550    472.0  45  45
 1    817550    106012    701174    811253    817550    564.0  57  57
 1    817550    106012    701174    821253    817550    575.0  69  69
 1    817550    106012    701174    831253    817550    557.0  81  81
 1    817552    106168    713840    789911    817552    415.0  21  21
 1    817552    106168    713840    799912    817552    448.0  33  33
 1    817556    814025    814010    789911    817556    368.0  21  21
 1    817558    106148    712427    781281    817558    416.0  21  21
 1    817560    106148    702207    781251    817560    450.0  21  21
 1    817560    106148    702207    791252    817560    510.0  33  33
 1    817562    106012    701140    789911    817562    405.0  21  21
 1    817562    106012    701140    799912    817562    562.0  33  33
